page_id	id	caption	created_datetime	from_group	link	message	name	parent_id	status_type	story	type_of_post
563554503788475	563554503788475_1282654095211842	fabiosa.guru	2018-01-19 18:15:28	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/med-rsmkib-aumkib-pdmt-iladr-10-foods-that-can-reduce-or-increase-the-effect-of-your-medications/?utm_source=wikrmain&utm_medium=post&utm_campaign=dp	Some of what you eat and drink could change the effect of your medications.	10 Common Foods That Can Reduce Or Increase The Effect Of Your Medications		shared_story		link
563554503788475	563554503788475_1282806551863263	littlethings.com	2018-01-19 22:33:30	{'name': 'Wikr.com', 'id': '563554503788475'}	https://www.littlethings.com/ted-danson-mary-steenburgen-marriage/?utm_source=wikr&utm_medium=Facebook	Ted Danson Opens Up About 22-Year Marriage To Mary Steenburgen And Being A ‘Mess’ When They Met	Ted Danson Opens Up About 22-Year Marriage To Mary Steenburgen And Being A ‘Mess’ When They Met		shared_story	Wikr.com with LittleThings.	link
563554503788475	563554503788475_1282085431935375	fabiosa.guru	2018-01-19 00:13:48	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/rser-auchr-pdar-phnkz-story-of-boundless-love-about-a-male-orangutan-cuddling-and-bottle-feeding-baby-tigers/?utm_source=wikrmain&utm_medium=post&utm_campaign=ssr	An unusual display of affection by an Orangutan who feeds a baby tiger.	Story About Boundless Love Of A Male Orangutan Cuddling And Bottle-Feeding Baby Tigers		shared_story		link
563554503788475	563554503788475_1282343445242907		2018-01-19 23:42:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://www.facebook.com/165608444009109/videos/212683149301638/		Tips & Tricks	165608444009109_212683149301638	mobile_status_update	Wikr.com shared Tips & Tricks's video.	video
563554503788475	563554503788475_1282538628556722	fabiosa.guru	2018-01-19 15:00:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/rser-auer-pdkv-phnkz-6-hilarious-super-yoda-type-of-parking-fails-from-the-true-jedi-of-the-road/?utm_source=wikrmain&utm_medium=post&utm_campaign=asz	Do such drivers annoy you or make you laugh?	6 Hilarious Super Yoda Type Of Parking Fails From The True Jedi Of The Road		shared_story		link
563554503788475	563554503788475_1282573385219913	fabiosa.guru	2018-01-19 17:00:01	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/rsyt-aumts-pdmt-phkan-greys-anatomy-star-ellen-pompeo-opens-up-about-huge-pay-gap-on-the-show-and-her-fight-over-it/?utm_source=wikrmain&utm_medium=post&utm_campaign=asz	Many people were inspired by Ellen's honesty.	'Grey's Anatomy' Star Ellen Pompeo Opens Up About Huge Pay Gap On The Show And Her Fight Over It		shared_story		link
563554503788475	563554503788475_1282724708538114	fabiosa.guru	2018-01-19 20:03:54	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/nws-rsnih-autzh-pdkv-phkan-dolly-parton-gets-appreciation-from-guinness-world-records-and-celebrates-her-72nd-birthday/?utm_source=wikrmain&utm_medium=post&utm_campaign=dp	Dolly made the 2018 Guinness book for being the female with the most country songs to make the US charts.	Dolly Parton Gets Appreciation From Guinness World Records And Celebrates Her 72nd Birthday		shared_story		link
563554503788475	563554503788475_1282833921860526	wideopencountry.com	2018-01-19 23:33:51	{'name': 'Wikr.com', 'id': '563554503788475'}	http://www.wideopencountry.com/map-shows-texas-divided-9-equal-states/?utm_source=facebook&utm_medium=test&utm_term=wikrtest&utm_campaign=wikrtest	Map Shows Texas Divided into 9 Equal States	Map Shows Texas Divided into 9 Equal States		shared_story	Wikr.com with Wide Open Country.	link
563554503788475	563554503788475_1282339861909932	boredpanda.com	2018-01-19 10:30:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://www.boredpanda.com/worlds-coldest-village-oymyakon-siberia/?utm_source=facebook&utm_medium=link&utm_campaign=wikr	A Thermometer Just Broke At -62°C (-80°F) In The World’s Coldest Village, And The Photos Are Breathtaking	A Thermometer Just Broke At -62°C (-80°F) In The World’s Coldest Village, And The Photos Are Breathtaking		shared_story	Wikr.com with Bored Panda.	link
563554503788475	563554503788475_1282463825230869	fabiosa.guru	2018-01-19 13:15:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/med-rsmkib-aumkib-ilokz-pmgs-7-common-symptoms-of-bronchitis-and-how-to-prevent-this-condition/?utm_source=wikrmain&utm_medium=rpost&utm_campaign=asz	Acute bronchitis inflammation of the bronchial tubes in the lungs is contagious if the cause is bacterial or viral.	7 Common Symptoms Of Bronchitis And How To Prevent This Condition		shared_story		link
563554503788475	563554503788475_1282572011886717	fabiosa.guru	2018-01-19 16:50:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/med-rstkab-auokh-pdkv-4-major-symptoms-of-pulmonary-embolism-and-tips-to-reduce-the-risk-of-developing-it/?utm_source=wikrmain&utm_medium=rpost&utm_campaign=asz	Pulmonary embolism is an emergency event that requires prompt treatment.	4 Major Symptoms Of Pulmonary Embolism And Tips To Reduce The Risk Of Developing It		shared_story		link
563554503788475	563554503788475_1282684715208780	fabiosa.guru	2018-01-19 19:14:28	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/med-rsmkib-auokh-ilkzk-pdkv-coarctation-narrowing-of-the-aorta-symptoms-potential-complications-and-treatment/?utm_source=wikrmain&utm_medium=post&utm_campaign=dp	Coarctation (narrowing) of the aorta is usually present at birth and needs to be treated immediately if it's severe.	Coarctation (Narrowing) Of The Aorta: Symptoms, Potential Complications, And Treatment		shared_story		link
563554503788475	563554503788475_1282819161862002	fabiosa.guru	2018-01-19 23:03:49	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/nws-rsvkl-auvkl-phnkz-pdkv-donald-trump-jr-shares-a-sweet-family-photo-to-celebrate-one-year-anniversary-of-his-father-s-presidency/?utm_source=wikrmain&utm_medium=post&utm_campaign=dp	An American real estate developer, Donald Trump became one of the best known and most controversial businessmen of the 1980s and 1990s.	Donald Trump Jr. Shares A Sweet Family Photo To Celebrate One-Year Anniversary Of His Father’s Presidency		shared_story		link
563554503788475	563554503788475_1282586855218566	ia.meaww.com	2018-01-19 21:34:19	{'name': 'Wikr.com', 'id': '563554503788475'}	https://ia.meaww.com/read/entertainment/victoria-beckham-sizzles-in-nude-leotard-for-vogue-spains-cover-photoshoot/wikr?utm_source=wikr&utm_campaign=influencer&utm_medium=social	Victoria Beckham sizzles in nude leotard for Vogue Spain's cover photoshoot	Victoria Beckham sizzles in nude leotard for Vogue Spain's cover photoshoot		shared_story	Wikr.com with Meaww.	link
563554503788475	563554503788475_1282747141869204	throwbacks.com	2018-01-19 20:33:23	{'name': 'Wikr.com', 'id': '563554503788475'}	http://www.throwbacks.com/cast-of-dawsons-creek-now/?utm_source=wikr&utm_medium=influencer	It's Been 15 Years Since They Left Capeside, So Where's The Cast Of Dawson's Creek Now?	It's Been 15 Years Since They Left Capeside, So Where's The Cast Of Dawson's Creek Now?		shared_story	Wikr.com with Throwbacks.	link
